waveform	[0]	
t0	12/11/2024  11:44:49,063855	
delta t	2,000000E-5	

time[0]	Y[0]
12/11/2024  11:44:49,099375	-2,146291E-1
12/11/2024  11:44:49,099395	1,146870E-1
12/11/2024  11:44:49,099415	9,453595E-2
12/11/2024  11:44:49,099435	-4,809257E-2
12/11/2024  11:44:49,099455	-2,028117E-1
12/11/2024  11:44:49,099475	-4,781933E-2
12/11/2024  11:44:49,099495	2,252788E-1
12/11/2024  11:44:49,099515	-5,082492E-2
12/11/2024  11:44:49,099535	-1,659933E-1
12/11/2024  11:44:49,099555	-5,604572E-3
12/11/2024  11:44:49,099575	2,200873E-1
12/11/2024  11:44:49,099595	-3,682164E-2
12/11/2024  11:44:49,099615	-1,339566E-1
12/11/2024  11:44:49,099635	-1,138055E-1
12/11/2024  11:44:49,099655	1,911244E-1
12/11/2024  11:44:49,099675	-3,060555E-2
12/11/2024  11:44:49,099695	-1,072772E-2
12/11/2024  11:44:49,099715	-1,564984E-1
12/11/2024  11:44:49,099735	5,669294E-2
12/11/2024  11:44:49,099755	7,609261E-2
12/11/2024  11:44:49,099775	4,685649E-2
12/11/2024  11:44:49,099795	2,212485E-1
12/11/2024  11:44:49,099815	3,938646E-1
12/11/2024  11:44:49,099835	4,733759E-1
12/11/2024  11:44:49,099855	3,323185E-1
12/11/2024  11:44:49,099875	1,659868E-1
12/11/2024  11:44:49,099895	6,297734E-2
12/11/2024  11:44:49,099915	3,879607E-2
12/11/2024  11:44:49,099935	3,394615E-2
12/11/2024  11:44:49,099955	2,629558E-2
12/11/2024  11:44:49,099975	1,304370E-2
12/11/2024  11:44:49,099995	1,440987E-2
12/11/2024  11:44:49,100015	1,147260E-2
12/11/2024  11:44:49,100035	8,808559E-3
12/11/2024  11:44:49,100055	2,797396E-3
12/11/2024  11:44:49,100075	8,945176E-3
12/11/2024  11:44:49,100095	1,106275E-2
12/11/2024  11:44:49,100115	9,833189E-3
12/11/2024  11:44:49,100135	3,138939E-3
